time_s,sensor,measurement,innovation,innovation_sigma,nis,accepted
1.500000,telemetrum,pressure,51.562609,252.814568,0.041597,True
1.500000,telemetrum,acceleration,42.041022,15.162667,7.687681,True
1.505000,easymini,pressure,886.510513,252.709334,12.306235,False
1.510000,telemetrum,pressure,57.942500,252.800005,0.052534,True
1.510000,telemetrum,acceleration,37.392039,15.162649,6.081464,True
1.515000,easymini,pressure,887.698452,252.695516,12.340588,False
1.520000,telemetrum,pressure,64.256058,252.785614,0.064614,True
1.520000,telemetrum,acceleration,-4.251123,15.162636,0.078606,True
1.525000,easymini,pressure,882.602036,252.681869,12.200614,False
1.530000,telemetrum,pressure,70.261323,252.771402,0.077264,True
1.530000,telemetrum,acceleration,-60.402755,15.162627,15.869549,False
1.535000,easymini,pressure,884.465095,252.668394,12.253483,False
1.540000,telemetrum,pressure,46.227053,252.757373,0.033449,True
1.540000,telemetrum,acceleration,-49.561659,15.326618,10.456804,True
1.545000,easymini,pressure,890.575810,252.655043,12.424698,False
1.550000,telemetrum,pressure,52.414913,252.743472,0.043008,True
1.550000,telemetrum,acceleration,-26.902001,15.279453,3.099942,True
1.555000,easymini,pressure,872.718369,252.641840,11.932671,False
1.560000,telemetrum,pressure,58.644653,252.729726,0.053845,True
1.560000,telemetrum,acceleration,-10.193935,15.246327,0.447047,True
1.565000,easymini,pressure,866.867474,252.628783,11.774426,False
1.570000,telemetrum,pressure,64.888525,252.716134,0.065928,True
1.570000,telemetrum,acceleration,-3.943989,15.222833,0.067124,True
1.575000,easymini,pressure,856.968457,252.615873,11.508227,False
1.580000,telemetrum,pressure,71.086106,252.702695,0.079132,True
1.580000,telemetrum,acceleration,-16.244253,15.206057,1.141212,True
1.585000,easymini,pressure,865.909264,252.603113,11.750798,False
1.590000,telemetrum,pressure,43.113605,252.689413,0.029111,True
1.590000,telemetrum,acceleration,-7.568709,15.194017,0.248141,True
1.595000,easymini,pressure,845.526377,252.590462,11.205221,False
1.600000,telemetrum,pressure,49.832046,252.676246,0.038895,True
1.600000,telemetrum,acceleration,7.505184,15.185347,0.244272,True
1.605000,easymini,pressure,858.140572,252.577948,11.543194,False
1.610000,telemetrum,pressure,56.555004,252.663223,0.050102,True
1.610000,telemetrum,acceleration,3.290423,15.179087,0.046991,True
1.615000,easymini,pressure,858.647351,252.565576,11.557964,False
1.620000,telemetrum,pressure,63.166858,252.650348,0.062508,True
1.620000,telemetrum,acceleration,-0.299587,15.174559,0.000390,True
1.625000,easymini,pressure,851.049734,252.553342,11.355432,False
1.630000,telemetrum,pressure,69.670737,252.637617,0.076051,True
1.630000,telemetrum,acceleration,4.386448,15.171280,0.083595,True
1.635000,easymini,pressure,838.397331,252.541241,11.021359,False
1.640000,telemetrum,pressure,37.121244,252.625026,0.021592,True
1.640000,telemetrum,acceleration,2.196061,15.168903,0.020959,True
1.645000,easymini,pressure,835.454363,252.529238,10.945160,False
1.650000,telemetrum,pressure,44.291817,252.612538,0.030742,True
1.650000,telemetrum,acceleration,-12.068441,15.167178,0.633130,True
1.655000,easymini,pressure,842.334893,252.517371,11.127230,False
1.660000,telemetrum,pressure,51.275425,252.600192,0.041205,True
1.660000,telemetrum,acceleration,-19.571426,15.165926,1.665356,True
1.665000,easymini,pressure,828.068577,252.505636,10.754506,True
1.670000,telemetrum,pressure,41.483418,252.537852,0.026983,True
1.670000,telemetrum,acceleration,0.368222,15.165017,0.000590,True
1.675000,easymini,pressure,807.680744,252.446661,10.236234,True
1.680000,telemetrum,pressure,32.722223,252.479160,0.016797,True
1.680000,telemetrum,acceleration,8.589048,15.164356,0.320806,True
1.685000,easymini,pressure,794.223112,252.391089,9.902321,True
1.690000,telemetrum,pressure,-43.261395,252.423811,0.029372,True
1.690000,telemetrum,acceleration,-10.726023,15.163876,0.500330,True
1.695000,easymini,pressure,777.649305,252.338592,9.497301,True
1.700000,telemetrum,pressure,-49.311530,252.371481,0.038178,True
1.700000,telemetrum,acceleration,-7.070015,15.163528,0.217390,True
1.705000,easymini,pressure,769.755847,252.288965,9.309138,True
1.710000,telemetrum,pressure,-54.858874,252.321980,0.047270,True
1.710000,telemetrum,acceleration,20.305652,15.163274,1.793279,True
1.715000,easymini,pressure,759.481594,252.241980,9.065667,True
1.720000,telemetrum,pressure,-59.741886,252.275077,0.056080,True
1.720000,telemetrum,acceleration,1.321526,15.163090,0.007596,True
1.725000,easymini,pressure,746.607309,252.197437,8.764015,True
1.730000,telemetrum,pressure,-64.202608,252.230580,0.064790,True
1.730000,telemetrum,acceleration,5.788109,15.162957,0.145715,True
1.735000,easymini,pressure,737.263881,252.155147,8.548900,True
1.740000,telemetrum,pressure,-96.204216,252.188308,0.145525,True
1.740000,telemetrum,acceleration,4.425024,15.162859,0.085167,True
1.745000,easymini,pressure,727.816429,252.114927,8.333867,True
1.750000,telemetrum,pressure,-99.311607,252.148082,0.155127,True
1.750000,telemetrum,acceleration,23.392799,15.162789,2.380160,True
1.755000,easymini,pressure,717.861886,252.076644,8.109920,True
1.760000,telemetrum,pressure,-101.916144,252.109768,0.163421,True
1.760000,telemetrum,acceleration,-0.687251,15.162738,0.002054,True
1.765000,easymini,pressure,715.172908,252.040167,8.051607,True
1.770000,telemetrum,pressure,-104.396557,252.073246,0.171522,True
1.770000,telemetrum,acceleration,15.424226,15.162700,1.034793,True
1.775000,easymini,pressure,701.813009,252.005370,7.755740,True
1.780000,telemetrum,pressure,-106.373095,252.038381,0.178127,True
1.780000,telemetrum,acceleration,18.839256,15.162673,1.543746,True
1.785000,easymini,pressure,696.884371,251.972135,7.649207,True
1.790000,telemetrum,pressure,-167.057772,252.005069,0.439455,True
1.790000,telemetrum,acceleration,12.969479,15.162653,0.731635,True
1.795000,easymini,pressure,688.120627,251.940335,7.459913,True
1.800000,telemetrum,pressure,-167.510845,251.973178,0.441954,True
1.800000,telemetrum,acceleration,12.615250,15.162639,0.692217,True
1.805000,easymini,pressure,678.645870,251.909906,7.257648,True
1.810000,telemetrum,pressure,-167.670267,251.942647,0.442903,True
1.810000,telemetrum,acceleration,19.023123,15.162629,1.574036,True
1.815000,easymini,pressure,678.497023,251.880761,7.256144,True
1.820000,telemetrum,pressure,-167.646565,251.913395,0.442881,True
1.820000,telemetrum,acceleration,-2.353987,15.162621,0.024102,True
1.825000,easymini,pressure,668.381602,251.852828,7.042961,True
1.830000,telemetrum,pressure,-167.456642,251.885345,0.441976,True
1.830000,telemetrum,acceleration,-31.938666,15.162616,4.436958,True
1.835000,easymini,pressure,658.374737,251.826033,6.835103,True
1.840000,telemetrum,pressure,-222.183911,251.858426,0.778238,True
1.840000,telemetrum,acceleration,-24.121557,15.162612,2.530828,True
1.845000,easymini,pressure,648.439765,251.800278,6.631731,True
1.850000,telemetrum,pressure,-220.830892,251.832541,0.768946,True
1.850000,telemetrum,acceleration,7.312589,15.162609,0.232592,True
1.855000,easymini,pressure,646.880308,251.775523,6.601169,True
1.860000,telemetrum,pressure,-219.210504,251.807656,0.757853,True
1.860000,telemetrum,acceleration,-4.078941,15.162607,0.072368,True
1.865000,easymini,pressure,646.365634,251.751721,6.591915,True
1.870000,telemetrum,pressure,-217.570196,251.783721,0.746695,True
1.870000,telemetrum,acceleration,-2.960498,15.162605,0.038123,True
1.875000,easymini,pressure,647.935408,251.728818,6.625178,True
1.880000,telemetrum,pressure,-215.877590,251.760683,0.735257,True
1.880000,telemetrum,acceleration,-1.486926,15.162604,0.009617,True
1.885000,easymini,pressure,643.560688,251.706765,6.537162,True
1.890000,telemetrum,pressure,-246.050203,251.738490,0.955319,True
1.890000,telemetrum,acceleration,2.358709,15.162603,0.024199,True
1.895000,easymini,pressure,633.770113,251.685501,6.340845,True
1.900000,telemetrum,pressure,-243.559473,251.717081,0.936235,True
1.900000,telemetrum,acceleration,3.567111,15.162603,0.055346,True
1.905000,easymini,pressure,636.175674,251.664995,6.390112,True
1.910000,telemetrum,pressure,-241.039200,251.696434,0.917110,True
1.910000,telemetrum,acceleration,-3.662593,15.162602,0.058349,True
1.915000,easymini,pressure,633.566572,251.645214,6.338802,True
1.920000,telemetrum,pressure,-238.473829,251.676509,0.897834,True
1.920000,telemetrum,acceleration,-2.606103,15.162602,0.029542,True
1.925000,easymini,pressure,623.045695,251.626117,6.130958,True
1.930000,telemetrum,pressure,-235.719259,251.657265,0.877347,True
1.930000,telemetrum,acceleration,-13.055533,15.162602,0.741381,True
1.935000,easymini,pressure,629.648479,251.607670,6.262512,True
1.940000,telemetrum,pressure,-259.072707,251.638677,1.059958,True
1.940000,telemetrum,acceleration,-21.444279,15.162601,2.000209,True
1.945000,easymini,pressure,621.487462,251.589836,6.102089,True
1.950000,telemetrum,pressure,-256.003690,251.620696,1.035142,True
1.950000,telemetrum,acceleration,-15.175992,15.162601,1.001767,True
1.955000,easymini,pressure,627.479245,251.572588,6.221170,True
1.960000,telemetrum,pressure,-252.962197,251.603308,1.010831,True
1.960000,telemetrum,acceleration,-10.351932,15.162601,0.466117,True
1.965000,easymini,pressure,623.440008,251.555904,6.142148,True
1.970000,telemetrum,pressure,-249.826362,251.586479,0.986057,True
1.970000,telemetrum,acceleration,-7.269285,15.162601,0.229846,True
1.975000,easymini,pressure,620.486911,251.539753,6.084880,True
1.980000,telemetrum,pressure,-246.619374,251.570185,0.961028,True
1.980000,telemetrum,acceleration,5.158777,15.162601,0.115757,True
1.985000,easymini,pressure,623.658476,251.524109,6.148008,True
1.990000,telemetrum,pressure,-258.358283,251.554401,1.054826,True
1.990000,telemetrum,acceleration,6.473889,15.162601,0.182299,True
1.995000,easymini,pressure,625.012297,251.508949,6.175473,True
2.000000,telemetrum,pressure,-254.890514,251.539100,1.026825,True
2.000000,telemetrum,acceleration,-3.774841,15.162601,0.061980,True
2.005000,easymini,pressure,616.321515,251.494255,6.005629,True
2.010000,telemetrum,pressure,-251.354032,251.524264,0.998647,True
2.010000,telemetrum,acceleration,6.087754,15.162601,0.161201,True
2.015000,easymini,pressure,618.807214,251.480002,6.054856,True
2.020000,telemetrum,pressure,-247.770890,251.509874,0.970489,True
2.020000,telemetrum,acceleration,5.706014,15.162601,0.141618,True
2.025000,easymini,pressure,605.287985,251.466176,5.793819,True
2.030000,telemetrum,pressure,-244.005021,251.495906,0.941317,True
2.030000,telemetrum,acceleration,-0.809584,15.162601,0.002851,True
2.035000,easymini,pressure,601.915023,251.452753,5.730039,True
2.040000,telemetrum,pressure,-285.217233,251.482346,1.286283,True
2.040000,telemetrum,acceleration,0.354846,15.162601,0.000548,True
2.045000,easymini,pressure,602.129391,251.439706,5.734716,True
2.050000,telemetrum,pressure,-280.876395,251.469165,1.247559,True
2.050000,telemetrum,acceleration,19.397650,15.162601,1.636631,True
2.055000,easymini,pressure,605.459502,251.427031,5.798909,True
2.060000,telemetrum,pressure,-276.445700,251.456357,1.208633,True
2.060000,telemetrum,acceleration,3.642325,15.162601,0.057705,True
2.065000,easymini,pressure,602.693544,251.414717,5.746609,True
2.070000,telemetrum,pressure,-272.051017,251.443911,1.170627,True
2.070000,telemetrum,acceleration,3.630511,15.162601,0.057331,True
2.075000,easymini,pressure,605.975388,251.402747,5.809917,True
2.080000,telemetrum,pressure,-267.678163,251.431812,1.133406,True
2.080000,telemetrum,acceleration,5.160589,15.162601,0.115838,True
2.085000,easymini,pressure,598.246304,251.391108,5.663178,True
2.090000,telemetrum,pressure,-273.192951,251.420042,1.180699,True
2.090000,telemetrum,acceleration,-3.855212,15.162601,0.064647,True
2.095000,easymini,pressure,602.681778,251.379783,5.747982,True
2.100000,telemetrum,pressure,-268.683176,251.408591,1.142144,True
2.100000,telemetrum,acceleration,-4.311264,15.162601,0.080847,True
2.105000,easymini,pressure,596.074002,251.368764,5.623125,True
2.110000,telemetrum,pressure,-264.096782,251.397445,1.103582,True
2.110000,telemetrum,acceleration,-11.930082,15.162601,0.619070,True
2.115000,easymini,pressure,593.501458,251.358038,5.575169,True
2.120000,telemetrum,pressure,-259.525685,251.386595,1.065802,True
2.120000,telemetrum,acceleration,7.384711,15.162601,0.237203,True
2.125000,easymini,pressure,585.063726,251.347591,5.418223,True
2.130000,telemetrum,pressure,-254.746601,251.376024,1.026997,True
2.130000,telemetrum,acceleration,12.491064,15.162601,0.678659,True
2.135000,easymini,pressure,583.760273,251.337413,5.394545,True
2.140000,telemetrum,pressure,-277.907580,251.365725,1.222331,True
2.140000,telemetrum,acceleration,11.693907,15.162601,0.594801,True
2.145000,easymini,pressure,574.787360,251.327490,5.230394,True
2.150000,telemetrum,pressure,-272.651663,251.355679,1.176627,True
2.150000,telemetrum,acceleration,4.294257,15.162601,0.080210,True
2.155000,easymini,pressure,574.884245,251.317817,5.232560,True
2.160000,telemetrum,pressure,-267.426880,251.345889,1.132052,True
2.160000,telemetrum,acceleration,7.795957,15.162601,0.264357,True
2.165000,easymini,pressure,564.010744,251.308387,5.036871,True
2.170000,telemetrum,pressure,-262.055350,251.336341,1.087115,True
2.170000,telemetrum,acceleration,-1.088829,15.162601,0.005157,True
2.175000,easymini,pressure,555.213848,251.299190,4.881333,True
2.180000,telemetrum,pressure,-256.634597,251.327028,1.042682,True
2.180000,telemetrum,acceleration,13.006595,15.162601,0.735834,True
2.185000,easymini,pressure,559.593343,251.290215,4.958998,True
2.190000,telemetrum,pressure,-277.166913,251.317941,1.216286,True
2.190000,telemetrum,acceleration,-3.876977,15.162601,0.065379,True
2.195000,easymini,pressure,554.120104,251.281456,4.862806,True
2.200000,telemetrum,pressure,-271.456086,251.309070,1.166764,True
2.200000,telemetrum,acceleration,1.869323,15.162601,0.015199,True
2.205000,easymini,pressure,559.736124,251.272906,4.962212,True
2.210000,telemetrum,pressure,-265.767563,251.300412,1.118453,True
2.210000,telemetrum,acceleration,-2.021580,15.162601,0.017776,True
2.215000,easymini,pressure,546.279047,251.264562,4.726793,True
2.220000,telemetrum,pressure,-259.960937,251.291957,1.070185,True
2.220000,telemetrum,acceleration,23.571193,15.162601,2.416661,True
2.225000,easymini,pressure,539.105959,251.256409,4.603774,True
2.230000,telemetrum,pressure,-253.919110,251.283696,1.021086,True
2.230000,telemetrum,acceleration,-3.640255,15.162601,0.057639,True
2.235000,easymini,pressure,534.875649,251.248448,4.532094,True
2.240000,telemetrum,pressure,-274.979357,251.275629,1.197566,True
2.240000,telemetrum,acceleration,3.610739,15.162601,0.056708,True
2.245000,easymini,pressure,527.001724,251.240663,4.399914,True
2.250000,telemetrum,pressure,-268.639052,251.267739,1.143049,True
2.250000,telemetrum,acceleration,2.562402,15.162601,0.028559,True
2.255000,easymini,pressure,518.205125,251.233055,4.254513,True
2.260000,telemetrum,pressure,-262.213178,251.260027,1.089086,True
2.260000,telemetrum,acceleration,-1.421362,15.162601,0.008787,True
2.265000,easymini,pressure,509.476259,251.225619,4.112634,True
2.270000,telemetrum,pressure,-255.722987,251.252489,1.035902,True
2.270000,telemetrum,acceleration,-21.337659,15.162601,1.980369,True
2.275000,easymini,pressure,498.717692,251.218351,3.941004,True
2.280000,telemetrum,pressure,-249.255349,251.245120,0.984223,True
2.280000,telemetrum,acceleration,6.073077,15.162601,0.160424,True
2.285000,easymini,pressure,495.199381,251.211240,3.885814,True
2.290000,telemetrum,pressure,-284.603764,251.237910,1.283249,True
2.290000,telemetrum,acceleration,-10.819255,15.162601,0.509152,True
2.295000,easymini,pressure,484.030025,251.204278,3.712706,True
2.300000,telemetrum,pressure,-277.532843,251.230851,1.220346,True
2.300000,telemetrum,acceleration,5.749499,15.162601,0.143785,True
2.305000,easymini,pressure,482.045626,251.197465,3.682526,True
2.310000,telemetrum,pressure,-270.356950,251.223942,1.158119,True
2.310000,telemetrum,acceleration,-1.295066,15.162601,0.007295,True
2.315000,easymini,pressure,489.037323,251.190800,3.790326,True
2.320000,telemetrum,pressure,-263.295782,251.217186,1.098472,True
2.320000,telemetrum,acceleration,-1.610488,15.162601,0.011282,True
2.325000,easymini,pressure,479.952684,251.184280,3.651001,True
2.330000,telemetrum,pressure,-256.158777,251.210572,1.039783,True
2.330000,telemetrum,acceleration,-11.179415,15.162601,0.543614,True
2.335000,easymini,pressure,470.889601,251.177899,3.514596,True
2.340000,telemetrum,pressure,-303.006808,251.204099,1.454961,True
2.340000,telemetrum,acceleration,-4.368276,15.162601,0.082999,True
2.345000,easymini,pressure,462.443204,251.171640,3.389812,True
2.350000,telemetrum,pressure,-295.233068,251.197749,1.381333,True
2.350000,telemetrum,acceleration,-12.491586,15.162600,0.678716,True
2.355000,easymini,pressure,466.010020,251.165512,3.442473,True
2.360000,telemetrum,pressure,-287.564940,251.191534,1.310575,True
